label,avg_sentence_length,num_topics,ratio_numerical_words,ratio_seed_words,ratio_grammar_errors
1,26.0,1,0.0104986876640419,0.0686813186813186,0
1,27.3,2,0.0326086956521739,0.0586080586080586,0
1,24.0,3,0.0075471698113207,0.0166666666666666,0
0,25.5,2,0.0102249488752556,0.0326797385620915,0
1,21.0,3,0.0,0.0476190476190476,0
0,11.2,3,0.03125,0.0178571428571428,0
0,16.333333333333332,3,0.0,0.0,0
0,47.625,2,0.010443864229765,0.0157480314960629,0
0,37.8,2,0.0051546391752577,0.082010582010582,0
0,36.5,3,0.0084033613445378,0.0188356164383561,0
1,24.946666666666665,3,0.010697911360163,0.0245857830037413,0
1,27.96551724137931,2,0.009840098400984,0.0283600493218249,0
0,23.0,3,0.0,0.0434782608695652,0
0,17.333333333333332,3,0.0,0.0,0
1,33.666666666666664,1,0.0093457943925233,0.1188118811881188,0
0,43.85714285714285,2,0.0151975683890577,0.019543973941368,0
1,29.666666666666668,3,0.0079155672823219,0.0491573033707865,0
0,12.461538461538462,2,0.0,0.0308641975308641,0
1,29.166666666666668,2,0.0067385444743935,0.0285714285714285,0
0,28.65384615384616,3,0.008827238335435,0.0483221476510067,0
0,30.894736842105264,3,0.0130081300813008,0.0374787052810902,0
0,22.2,2,0.0,0.018018018018018,0
1,13.785714285714286,2,0.0350877192982456,0.0103626943005181,0
0,14.0,3,0.0,0.0,0
1,31.071428571428573,1,0.0044493882091212,0.0448275862068965,0
0,26.0,3,0.0714285714285714,0.0,0
1,26.666666666666668,1,0.0121951219512195,0.15,0
1,27.5,3,0.0,0.0363636363636363,0
0,16.130434782608695,3,0.0036764705882352,0.0673854447439353,0
0,21.5,3,0.0,0.0232558139534883,0
0,35.94444444444444,2,0.0015384615384615,0.0463678516228748,0
1,23.923076923076923,1,0.0031347962382445,0.0,0
1,21.171875,2,0.0026560424966799,0.055350553505535,0
0,43.09090909090909,3,0.0168855534709193,0.010548523206751,0
0,24.0,3,0.0021739130434782,0.0263157894736842,0
1,26.1,3,0.0148698884758364,0.0114942528735632,0
0,22.0,3,0.0,0.0454545454545454,0
1,25.414634146341463,2,0.0129749768303985,0.0134357005758157,0
1,25.517241379310345,2,0.0077021822849807,0.0175675675675675,0
0,20.764705882352946,1,0.0,0.0906515580736544,0
0,9.0,3,0.0,0.0,0
0,53.57142857142857,2,0.0026525198938992,0.0026666666666666,0
1,46.0,3,0.0,0.1304347826086956,0
0,24.93103448275862,2,0.0027247956403269,0.0096818810511756,0
0,30.46153846153846,2,0.0,0.0202020202020202,0
1,30.4,1,0.010593220338983,0.0833333333333333,0
1,37.333333333333336,2,0.0,0.0357142857142857,0
0,22.0,3,0.0666666666666666,0.0,0
1,15.945945945945946,1,0.0363372093023255,0.0016949152542372,0
1,36.333333333333336,1,0.0275229357798165,0.036697247706422,0
0,84.0,3,0.0146198830409356,0.0059523809523809,0
0,34.46153846153846,3,0.0044247787610619,0.0066964285714285,0
1,20.77777777777778,1,0.0051413881748071,0.0775401069518716,0
1,18.58823529411765,2,0.0031545741324921,0.0253164556962025,0
1,26.45945945945946,2,0.0067895247332686,0.0674157303370786,0
0,6.0,3,0.0,0.0,0
1,25.25,2,0.0,0.0693069306930693,0
1,24.53333333333333,1,0.0025906735751295,0.0733695652173913,0
1,37.7,1,0.0103359173126615,0.0291777188328912,0
0,30.571428571428573,3,0.009090909090909,0.0233644859813084,0
0,20.46,3,0.0023809523809523,0.0420332355816226,0
0,18.526315789473685,2,0.0233160621761658,0.0482954545454545,0
0,21.3,2,0.0015432098765432,0.0641627543035993,0
1,17.80701754385965,3,0.010948905109489,0.0147783251231527,0
0,31.0,3,0.0414364640883977,0.0058651026392961,0
0,24.285714285714285,2,0.0029154518950437,0.0176470588235294,0
1,32.35294117647059,2,0.0069808027923211,0.0327272727272727,0
0,22.625,2,0.03125,0.011049723756906,0
1,35.0,3,0.0,0.0666666666666666,0
0,21.7,2,0.0022371364653243,0.064516129032258,0
1,25.73684210526316,2,0.0101626016260162,0.0102249488752556,0
0,23.875,3,0.0026041666666666,0.0287958115183246,0
1,25.5,3,0.0,0.1176470588235294,0
0,32.3,2,0.0096805421103581,0.0495356037151702,0
0,29.307692307692307,2,0.0050125313283208,0.0131233595800524,0
1,33.5,2,0.0,0.1194029850746268,0
0,24.86111111111111,3,0.0,0.012290502793296,0
1,17.015625,3,0.0147783251231527,0.0312213039485766,0
1,31.384615384615383,2,0.0024271844660194,0.0269607843137254,0
1,29.23076923076923,2,0.0156657963446475,0.0236842105263157,0
0,205.5,3,0.0,0.0632603406326034,0
0,31.33333333333333,2,0.005181347150259,0.0372340425531914,0
0,23.32,2,0.0239669421487603,0.0120068610634648,0
1,22.7027027027027,3,0.0181200453001132,0.0107142857142857,0
0,31.33333333333333,2,0.0197368421052631,0.0443262411347517,0
0,23.0,2,0.0,0.0347826086956521,0
0,39.333333333333336,1,0.0055555555555555,0.0677966101694915,0
1,24.705882352941178,2,0.0570264765784114,0.0047619047619047,0
0,23.73684210526316,3,0.0,0.0421286031042128,0
1,22.666666666666668,2,0.0,0.0294117647058823,0
1,24.675,2,0.0269230769230769,0.0162107396149949,0
1,26.363636363636363,1,0.0,0.0275862068965517,0
0,21.8,3,0.0240437158469945,0.0057339449541284,0
1,22.6,1,0.006198347107438,0.0663716814159292,0
0,25.764705882352946,2,0.0122358175750834,0.0331050228310502,0
0,18.488888888888887,2,0.0082449941107184,0.0552884615384615,0
0,20.83333333333333,3,0.0,0.028,0
1,30.428571428571427,2,0.0,0.0399061032863849,0
0,15.0,3,0.0,0.0133333333333333,0
0,20.23076923076923,1,0.0071174377224199,0.0152091254752851,0
1,27.68421052631579,1,0.0035587188612099,0.0247148288973384,0
0,16.857142857142858,2,0.0225563909774436,0.0254237288135593,0
1,27.5,3,0.0,0.0909090909090909,0
0,25.32258064516129,2,0.0025445292620865,0.0356687898089171,0
0,23.944444444444443,2,0.006787330316742,0.0278422273781902,0
0,39.8,2,0.0072639225181598,0.0326633165829145,0
0,13.6,2,0.0,0.0808823529411764,0
1,33.829268292682926,2,0.0048010973936899,0.0331651045421773,0
0,21.01515151515152,3,0.0019867549668874,0.0259552992069214,0
1,33.95,3,0.0056537102473498,0.0265095729013254,0
0,54.0,2,0.0,0.0185185185185185,0
0,33.0,3,0.0,0.0,0
0,37.9,3,0.0105263157894736,0.0395778364116095,0
1,25.714285714285715,2,0.0055350553505535,0.0481481481481481,0
1,32.785714285714285,2,0.0021551724137931,0.0283224400871459,0
0,36.142857142857146,2,0.0077972709551656,0.0691699604743083,0
1,23.545454545454547,1,0.0,0.027027027027027,0
1,25.45238095238096,2,0.0043706293706293,0.0467726847521047,0
0,15.5,3,0.0,0.032258064516129,0
0,31.2,3,0.0104384133611691,0.0149572649572649,0
0,24.356164383561644,3,0.0070460704607046,0.0140607424071991,0
0,19.65979381443299,2,0.0004982561036372,0.0036706869428421,0
0,19.5,3,0.0256410256410256,0.0,0
0,38.1,2,0.0102827763496143,0.0288713910761154,0
1,23.5,2,0.018796992481203,0.0127659574468085,0
0,24.125,2,0.0366748166259168,0.0155440414507772,0
1,25.13043478260869,2,0.0112994350282485,0.0242214532871972,0
0,18.05263157894737,2,0.0056980056980056,0.0174927113702623,0
0,33.07692307692308,2,0.0131868131868131,0.0255813953488372,0
0,18.0,3,0.0,0.0555555555555555,0
1,17.636363636363637,1,0.0,0.0154639175257731,0
1,33.5,3,0.0,0.0298507462686567,0
1,24.357142857142858,2,0.0116279069767441,0.0146627565982404,0
0,26.15384615384616,3,0.0029411764705882,0.0441176470588235,0
0,29.714285714285715,2,0.0166163141993957,0.0032051282051282,0
1,19.90909090909091,1,0.0102986611740473,0.0079908675799086,0
0,15.5,3,0.0,0.0,0
1,25.620689655172413,3,0.0081863979848866,0.0141318977119784,0
0,15.851851851851851,2,0.0155902004454342,0.0093457943925233,0
0,29.0,3,0.0163934426229508,0.0,0
0,32.166666666666664,2,0.0169902912621359,0.0207253886010362,0
1,37.5,1,0.0,0.0266666666666666,0
0,20.0,3,0.0,0.0,0
0,33.875,2,0.0103806228373702,0.077490774907749,0
1,27.31111111111111,3,0.0110584518167456,0.0203417412530512,0
0,16.5,3,0.0,0.0,0
1,23.63636363636364,2,0.041025641025641,0.0038461538461538,0
0,33.333333333333336,2,0.0,0.03,0
1,39.333333333333336,1,0.015625,0.0932203389830508,0
1,31.98611111111111,3,0.0095389507154213,0.0125922709509335,0
0,19.40740740740741,3,0.011090573012939,0.0343511450381679,0
1,26.0,2,0.0,0.0299145299145299,0
0,55.42857142857143,3,0.0076335877862595,0.0386597938144329,0
0,42.85294117647059,2,0.0006309148264984,0.0164722031571722,0
0,43.0,1,0.0074812967581047,0.0542635658914728,0
1,32.0,1,0.0,0.03125,0
0,18.55801104972376,2,0.0073779795686719,0.0038701994641262,0
0,11.0,3,0.0,0.0,0
1,24.694444444444443,3,0.0093555093555093,0.0326209223847019,0
1,23.17391304347826,3,0.0053097345132743,0.0281425891181988,0
0,39.375,2,0.0,0.0063492063492063,0
0,28.0,2,0.0042735042735042,0.0669642857142857,0
1,35.2,2,0.0,0.0113636363636363,0
1,28.63888888888889,2,0.0120930232558139,0.0310378273520853,0
1,21.3,2,0.0020703933747412,0.0539906103286385,0
0,44.333333333333336,1,0.0298507462686567,0.0451127819548872,0
0,23.375,3,0.0052356020942408,0.0213903743315508,0
1,36.36363636363637,2,0.0048076923076923,0.0675,0
1,25.96969696969697,3,0.0165562913907284,0.014002333722287,0
0,21.027027027027028,2,0.0012738853503184,0.0552699228791773,0
0,22.0,2,0.0,0.0113636363636363,0
1,29.666666666666668,2,0.0,0.0561797752808988,0
0,17.5,1,0.0197628458498023,0.0,0
1,26.363636363636363,3,0.0,0.0689655172413793,0
1,27.204545454545453,3,0.0110323089046493,0.0217209690893901,0
1,27.5,3,0.0241228070175438,0.0272727272727272,0
1,25.52380952380953,3,0.0035460992907801,0.0167910447761194,0
0,7.0,3,0.2857142857142857,0.0,0
0,21.21212121212121,2,0.0094594594594594,0.0357142857142857,0
1,25.695652173913043,3,0.0015337423312883,0.0456852791878172,0
0,19.51851851851852,2,0.0,0.0151802656546489,0
0,25.5,3,0.0061823802163833,0.0032679738562091,0
1,23.526315789473685,1,0.0062630480167014,0.0715883668903803,0
0,22.875,2,0.0101010101010101,0.0327868852459016,0
0,26.894736842105264,2,0.00390625,0.009784735812133,0
1,25.666666666666668,2,0.0,0.0519480519480519,0
0,27.166666666666668,3,0.0,0.0245398773006134,0
1,30.923076923076923,2,0.0023584905660377,0.0398009950248756,0
1,23.166666666666668,1,0.0068965517241379,0.1151079136690647,0
0,62.0,2,0.008,0.0483870967741935,0
0,25.666666666666668,2,0.0042553191489361,0.0043290043290043,0
0,21.73684210526316,2,0.0521042084168336,0.0024213075060532,0
1,24.89655172413793,3,0.0199100834938985,0.0145429362880886,0
0,15.11111111111111,2,0.0204081632653061,0.0808823529411764,0
0,23.53333333333333,3,0.0112119594233849,0.03342776203966,0
0,38.77777777777778,2,0.011204481792717,0.0057306590257879,0
1,23.923076923076923,1,0.0023904382470119,0.0249196141479099,0
0,29.0,3,0.0666666666666666,0.1379310344827586,0
0,16.46875,3,0.0103986135181975,0.0056925996204933,0
1,36.0,2,0.0657894736842105,0.0277777777777777,0
0,23.25,2,0.0,0.0627240143369175,0
0,30.6,2,0.0315186246418338,0.0375816993464052,0
1,29.923076923076923,2,0.0024271844660194,0.0745501285347043,0
1,29.866666666666667,2,0.0177383592017738,0.03125,0
0,25.51111111111112,2,0.0148392415498763,0.0017421602787456,0
1,33.04545454545455,2,0.00599600266489,0.0708390646492434,0
0,19.5,3,0.0,0.0,0
1,26.928571428571427,2,0.0050761421319796,0.0716180371352785,0
1,24.21052631578948,3,0.0019685039370078,0.0293478260869565,0
0,33.15384615384615,3,0.0183066361556064,0.062645011600928,0
0,19.166666666666668,2,0.0165289256198347,0.008695652173913,0
0,43.5,3,0.0076190476190476,0.0095785440613026,0
1,20.236559139784948,2,0.0090047393364928,0.0148777895855472,0
1,32.75,1,0.0,0.0687022900763358,0
1,35.4,2,0.0056497175141242,0.0169491525423728,0
0,25.0,3,0.0,0.12,0
0,32.58426966292135,2,0.0020498804236419,0.0310344827586206,0
0,22.37735849056604,3,0.0015987210231814,0.0244519392917369,0
0,12.5,3,0.037037037037037,0.0,0
1,32.0,2,0.0,0.0208333333333333,0
1,33.5,3,0.0,0.0298507462686567,0
0,14.0,3,0.0,0.0,0
0,36.0,3,0.0,0.0277777777777777,0
0,27.75,1,0.0,0.045045045045045,0
0,51.63768115942029,3,0.0068965517241379,0.0151557676115632,0
1,21.71052631578948,2,0.0205314009661835,0.0193939393939393,0
1,29.93478260869565,2,0.007072135785007,0.0174291938997821,0
1,25.625,2,0.0043859649122807,0.024390243902439,0
1,30.15384615384616,1,0.0126582278481012,0.0255102040816326,0
0,46.285714285714285,3,0.0122324159021406,0.015432098765432,0
1,27.76923076923077,2,0.0190735694822888,0.0221606648199446,0
0,33.333333333333336,1,0.0071090047393364,0.05,0
0,17.5,3,0.0285714285714285,0.0857142857142857,0
1,18.89156626506024,2,0.004810583283223,0.0325255102040816,0
1,22.84210526315789,2,0.0045283018867924,0.0261136712749615,0
1,45.4,2,0.002079002079002,0.0462555066079295,0
0,39.8,2,0.0075,0.0778894472361809,0
1,28.0,3,0.0,0.1071428571428571,0
1,29.214285714285715,1,0.0128055878928987,0.030562347188264,0
0,27.0,2,0.0057703404500865,0.0364197530864197,0
0,13.0,3,0.0,0.0,0
0,40.82608695652174,3,0.0073917634635691,0.0298189563365282,0
1,36.5,2,0.0,0.0547945205479452,0
0,25.75,3,0.0258249641319942,0.0323624595469255,0
0,30.77777777777778,2,0.0,0.003610108303249,0
0,36.85714285714285,2,0.0114942528735632,0.0581395348837209,0
0,25.33333333333333,2,0.0127504553734061,0.0657894736842105,0
1,28.33333333333333,2,0.0088235294117647,0.0235294117647058,0
0,24.17391304347826,2,0.00177304964539,0.0107913669064748,0
0,11.0,3,0.0,0.0,0
1,25.0,2,0.0090634441087613,0.0246153846153846,0
0,38.333333333333336,2,0.0043478260869565,0.017391304347826,0
1,19.177685950413224,3,0.0094117647058823,0.0295195001077354,0
0,21.957142857142856,3,0.017650639074863,0.011060507482108,0
1,30.714285714285715,2,0.0043859649122807,0.0372093023255813,0
0,22.666666666666668,3,0.0112456747404844,0.0064338235294117,0
0,33.8125,2,0.0018281535648994,0.0499075785582255,0
0,28.875,2,0.0,0.0692640692640692,0
1,25.90909090909091,3,0.0052539404553415,0.0175438596491228,0
0,39.8,2,0.0,0.0301507537688442,0
1,33.666666666666664,1,0.0194174757281553,0.0222772277227722,0
0,24.20408163265306,2,0.00625,0.0092748735244519,0
0,21.25,2,0.0,0.0558823529411764,0
0,31.541666666666668,3,0.0038860103626943,0.0145310435931307,0
1,22.42553191489361,1,0.018970189701897,0.0493358633776091,0
1,23.7972972972973,3,0.0010554089709762,0.0096536059057353,0
1,24.0,1,0.0104166666666666,0.03125,0
0,46.0,2,0.0,0.0296442687747035,0
0,22.5,2,0.0027397260273972,0.0194444444444444,0
1,38.66666666666666,1,0.0,0.0258620689655172,0
1,29.0,2,0.0131868131868131,0.057471264367816,0
0,27.714285714285715,2,0.0051546391752577,0.0206185567010309,0
1,27.571428571428573,3,0.0038610038610038,0.0518134715025906,0
0,26.5,2,0.0100430416068866,0.0159651669085631,0
0,18.0,3,0.0,0.0,0
0,40.36363636363637,2,0.0111111111111111,0.0225225225225225,0
0,21.216216216216218,2,0.0062814070351758,0.0394904458598726,0
0,24.166666666666668,2,0.0022271714922048,0.0275862068965517,0
0,29.928571428571427,2,0.0,0.0310262529832935,0
1,27.4,1,0.0180505415162454,0.0328467153284671,0
1,70.875,2,0.0070052539404553,0.0264550264550264,0
1,131.28571428571428,1,0.0079207920792079,0.0631120783460282,0
0,21.814814814814813,3,0.0041050903119868,0.0407470288624787,0
1,26.0,2,0.0072072072072072,0.0157629255989911,0
0,33.0,3,0.0,0.0303030303030303,0
0,25.428571428571427,1,0.0053380782918149,0.0543071161048689,0
1,18.95652173913044,1,0.0,0.003440366972477,0
1,28.0,2,0.0,0.0476190476190476,0
0,21.647058823529413,2,0.0077120822622107,0.0217391304347826,0
1,38.0,3,0.0263157894736842,0.1052631578947368,0
1,29.1,3,0.006514657980456,0.0103092783505154,0
0,31.33333333333333,3,0.0053050397877984,0.0398936170212766,0
0,16.7,2,0.0,0.0179640718562874,0
1,30.22222222222222,1,0.0073529411764705,0.0220588235294117,0
0,28.23529411764705,2,0.0446601941747572,0.0020833333333333,0
0,18.181818181818183,2,0.0325581395348837,0.06,0
0,24.1,3,0.0030674846625766,0.0103734439834024,0
0,33.5,2,0.0144927536231884,0.0398009950248756,0
1,34.666666666666664,2,0.0094339622641509,0.0673076923076923,0
1,21.91304347826087,2,0.0094339622641509,0.0376984126984126,0
1,22.666666666666668,2,0.0049019607843137,0.0441176470588235,0
1,22.33333333333333,1,0.0028490028490028,0.0552238805970149,0
1,26.1875,3,0.0044994375703037,0.0167064439140811,0
0,27.0,3,0.0,0.037037037037037,0
1,28.13043478260869,3,0.0072886297376093,0.0285935085007728,0
1,21.375,2,0.0032786885245901,0.0327485380116959,0
1,31.454545454545453,1,0.0054794520547945,0.0491329479768786,0
0,35.76923076923077,1,0.0123711340206185,0.0236559139784946,0
0,30.0625,2,0.0,0.0291060291060291,0
0,31.3,2,0.0031746031746031,0.0702875399361022,0
1,24.8,2,0.0080645161290322,0.064516129032258,0
0,18.0,3,0.0,0.0277777777777777,0
0,19.88636363636364,2,0.0173824130879345,0.008,0
0,21.166666666666668,2,0.0,0.0472440944881889,0
1,28.06122448979592,2,0.0045406915822563,0.029090909090909,0
0,40.833333333333336,3,0.0053908355795148,0.0217687074829931,0
0,20.4375,3,0.0,0.0122324159021406,0
0,26.90909090909091,3,0.0090634441087613,0.0067567567567567,0
0,18.33333333333333,3,0.0176991150442477,0.0,0
1,24.6,2,0.0,0.040650406504065,0
1,33.232142857142854,3,0.0071355759429153,0.0188070929607737,0
1,30.05263157894737,2,0.0100502512562814,0.0472854640980735,0
0,56.11111111111112,2,0.0019762845849802,0.0356435643564356,0
0,23.3125,2,0.002680965147453,0.0536193029490616,0
0,48.875,2,0.0024937655860349,0.0025575447570332,0
1,27.307692307692307,2,0.0082304526748971,0.080281690140845,0
1,8.5,3,0.0,0.0294117647058823,0
0,26.09756097560976,2,0.0113438045375218,0.0074766355140186,0
0,23.57894736842105,2,0.0043859649122807,0.0602678571428571,0
0,56.6,2,0.0070175438596491,0.0141342756183745,0
0,24.40322580645161,2,0.005181347150259,0.0396563119629874,0
1,24.12857142857143,2,0.0149168100975329,0.0082889283599763,0
1,35.666666666666664,3,0.0186567164179104,0.0149532710280373,0
1,32.0,3,0.0,0.046875,0
1,28.75,1,0.0081967213114754,0.0695652173913043,0
1,18.666666666666668,1,0.0107142857142857,0.0321428571428571,0
0,37.66666666666666,2,0.0245901639344262,0.0353982300884955,0
0,85.0,2,0.0111731843575419,0.0352941176470588,0
0,29.142857142857142,3,0.0024509803921568,0.0196078431372549,0
0,26.923566878980893,3,0.0026972353337828,0.0215282706411166,0
0,27.0,2,0.0078328981723237,0.037037037037037,0
0,23.59090909090909,2,0.0,0.048169556840077,0
1,24.05263157894737,2,0.0021052631578947,0.0153172866520787,0
1,32.0,3,0.0,0.0625,0
0,35.05882352941177,2,0.0,0.0503355704697986,0
1,31.444444444444443,2,0.0138888888888888,0.0212014134275618,0
1,26.666666666666668,2,0.0,0.075,0
0,27.58333333333333,3,0.0149700598802395,0.0060422960725075,0
0,9.0,3,0.0,0.0,0
1,26.066666666666663,2,0.0047169811320754,0.0741687979539642,0
1,27.666666666666668,2,0.003831417624521,0.0682730923694779,0
1,34.0,3,0.0285714285714285,0.0441176470588235,0
1,26.625,3,0.0093896713615023,0.0258215962441314,0
0,26.0,2,0.0104529616724738,0.0,0
0,23.0,3,0.0,0.0,0
0,28.33333333333333,2,0.0,0.0,0
1,29.5,1,0.008,0.059322033898305,0
0,30.55,2,0.0032414910858995,0.044189852700491,0
0,32.125,2,0.0036166365280289,0.0525291828793774,0
1,34.125,2,0.0,0.0512820512820512,0
0,37.16666666666666,2,0.0043103448275862,0.0269058295964125,0
1,25.5,3,0.0033670033670033,0.0273109243697479,0
0,24.33333333333333,2,0.0,0.0136986301369863,0
1,20.37837837837838,2,0.0,0.0477453580901856,0
1,29.666666666666668,2,0.0,0.0337078651685393,0
1,20.08108108108108,2,0.0194300518134715,0.0161507402422611,0
1,13.0,3,0.0,0.1538461538461538,0
0,31.081632653061224,1,0.0056109725685785,0.0387393302692055,0
1,27.74074074074074,2,0.0062421972534332,0.0747663551401869,0
